,Origination_channel,Seller,ORIG_INT_R,ORIG_UPB,ORIG_LOAN_T,ORIG_LTV,ORIG_CLTV,NUM_BOR,ORIG_DTIR,BOR_C_SCORE,FST_TIME_IND,LOAN_PURPOSE,NUM_UNITS,OCC_TYPE,PROP_STATE,ZIP_SHORT,PRIM_INS_PERC,PROD_TYPE,CO_BOR_C_SCORE,INSUR_TYPE,RELOC_IND,Default
0.629296411,R,STONEGATE MORTGAGE CORPORATION,7.107893047,260318.1933,195,82.80099503,116.211435,1,45.28061749,410.598413,N,C,2,P,ND,188,8.398081822,FRM,395.54782,1,N,1
0.014734849,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.616275075,190746.3309,195,82.60308905,112.088487,1,61.42870279,483.9588624,N,P,1,P,MN,760,8.416706092,FRM,482.6496172,1,N,1
0.07772388,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.307437492,240815.2973,195,81.81266279,91.74507449,1,57.31779394,357.614062,N,P,2,P,RI,239,3.141191238,FRM,496.650149,1,N,1
0.037715908,C,"FLAGSTAR BANK, FSB",7.599851141,106542.9811,195,86.64477101,88.02517419,1,62.349697,321.09566,N,C,3,P,GU,350,2.233818919,FRM,335.1675845,1,N,1
0.375435227,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.360272928,9949.728487,195,80.84573099,118.3300416,1,43.47370809,371.1852432,N,P,1,P,MD,205,5.885453418,FRM,445.1004987,1,N,1
0.522271114,R,"FLAGSTAR BANK, FSB",5.926445735,98642.90481,195,85.53586792,91.32214675,1,45.60579473,390.159469,Y,C,1,P,DC,663,2.95121454,FRM,494.7771194,1,N,1
0.336576863,C,WELLS FARGO BANK,7.059529581,52277.54046,195,80.11233707,94.81659644,1,53.74238846,382.904035,N,P,1,P,NC,45,7.526682348,FRM,372.4100205,1,N,1
0.764404881,C,WELLS FARGO BANK,7.556390333,118701.6489,195,85.69991651,112.6053268,1,53.25192245,327.490953,N,P,3,P,OK,536,4.20358067,FRM,305.0789254,1,N,1
0.602192445,C,DITECH FINANCIAL LLC,5.711691027,202176.9364,195,82.18297526,96.7736711,1,59.24570928,326.6447836,Y,P,1,P,ME,709,7.873063267,FRM,445.1139308,1,N,1
0.076680167,C,STONEGATE MORTGAGE CORPORATION,6.283524411,37942.1994,195,87.72802366,108.7885508,1,55.41844917,476.1242622,Y,P,1,P,GU,457,2.551652794,FRM,340.2891515,1,N,1
0.699006098,R,"FLAGSTAR BANK, FSB",6.651788262,105485.1727,195,83.07065665,107.5927979,1,63.40536596,329.4425631,N,P,1,P,VI,625,5.97762943,FRM,336.1276457,1,N,1
0.571414908,R,STONEGATE MORTGAGE CORPORATION,5.929815001,294881.1805,195,85.1721643,88.44423861,1,60.84620458,419.1602561,Y,P,2,P,GU,289,2.067180283,FRM,466.5080341,1,N,1
0.402070756,R,WELLS FARGO BANK,7.203696788,94024.05339,195,82.70955074,92.77183147,1,62.70793632,392.2269192,Y,P,2,P,LA,607,8.537343027,FRM,445.9934968,1,N,1
0.27852608,C,WELLS FARGO BANK,5.037003456,214223.1806,195,81.07457639,87.28830685,1,46.35077563,438.5268399,N,P,3,P,MI,453,4.922512982,FRM,347.9660164,1,N,1
0.456270298,R,WELLS FARGO BANK,7.264160972,244691.3143,195,84.84219835,106.5264134,1,51.82703341,488.6320255,N,C,3,P,GU,465,1.357690647,FRM,330.1428505,1,N,1
0.955482952,C,"FLAGSTAR BANK, FSB",7.068727857,258478.998,195,85.49674265,104.0070772,1,61.51384095,407.8421273,Y,C,1,P,AL,462,5.307687133,FRM,304.9223297,1,N,1
0.658236155,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.69446087,166604.3686,195,85.49414448,85.07475571,1,46.91029175,432.702679,N,C,1,P,AL,327,7.453940649,FRM,321.8444811,1,N,1
0.148279676,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.524069572,127110.9126,195,83.33158696,112.1968078,1,59.1791135,406.9528065,Y,P,2,P,NY,226,7.567640216,FRM,406.9528065,1,N,1
0.492984132,R,"FLAGSTAR BANK, FSB",5.269972376,195729.7378,195,86.07404576,97.1266291,1,59.69854241,394.7581086,N,P,1,P,IA,283,1.014694992,FRM,398.1853984,1,N,1
0.102247696,R,WELLS FARGO BANK,5.458683539,222791.132,195,81.92834325,111.2187415,1,48.72531409,481.3319547,N,C,1,P,FL,605,3.537129697,FRM,372.2703024,1,N,1
0.963724353,R,WELLS FARGO BANK,7.912522767,144693.8588,195,82.06718871,94.30380388,1,58.23409719,496.650149,N,C,4,P,MS,409,2.739156152,FRM,469.1536684,1,N,1
0.451083411,C,WELLS FARGO BANK,7.833204994,138535.4047,195,84.05101074,87.19312329,1,49.09689985,440.9446233,Y,P,1,P,AZ,765,9.018404095,FRM,409.3007243,1,N,1
0.399643978,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.785131497,110512.9371,195,84.82743998,100.2395772,1,55.70440383,491.2631233,Y,P,2,P,AZ,356,9.566903097,FRM,364.9472628,1,N,1
0.419135702,C,"FLAGSTAR BANK, FSB",6.722348111,80376.69287,195,88.23465728,100.1914979,1,55.34672295,352.715537,Y,P,1,P,IA,547,5.728564884,FRM,474.107429,1,N,1
0.012369702,R,WELLS FARGO BANK,6.323360942,177391.4222,195,80.73659633,114.0672054,1,50.94034121,329.536626,N,P,3,P,SD,381,2.100252766,FRM,499.576703,1,N,1
0.701805345,C,WELLS FARGO BANK,7.280391725,188019.2724,195,87.96183868,98.04191542,1,45.26191695,372.2703024,Y,P,1,P,MN,183,2.601157032,FRM,377.0373839,1,N,1
0.16367647,C,FRANKLIN AMERICAN MORTGAGE COMPANY,6.111550263,285937.2001,195,82.47755924,116.8479294,1,47.5916147,354.4123126,N,P,2,P,MT,44,3.781477104,FRM,448.8670439,1,N,1
0.937147564,C,WELLS FARGO BANK,6.479638286,135650.6072,195,87.77681647,110.747159,1,61.73521513,349.2345924,N,C,1,P,NJ,67,3.890922908,FRM,382.904035,1,N,1
0.741835709,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.270011308,253863.6763,195,81.27964862,100.1257306,1,43.18592291,318.2211783,Y,P,1,P,DC,233,9.866459263,FRM,335.1951649,1,N,1
0.152175261,C,WELLS FARGO BANK,7.306165398,178012.6792,195,84.58491925,108.2964928,1,45.00377955,410.2695373,N,P,4,P,SC,620,8.028393366,FRM,367.589206,1,N,1
0.548042563,R,DITECH FINANCIAL LLC,6.36404294,235729.6429,195,85.49038347,115.6125788,1,62.20529858,403.5301325,Y,P,2,P,KS,735,2.175642662,FRM,466.7008972,1,N,1
0.053523226,C,"FLAGSTAR BANK, FSB",5.838806374,279634.0212,195,83.05128089,116.5674995,1,58.04577888,424.0493413,N,P,4,P,DC,545,6.26014915,FRM,405.9675487,1,N,1
0.153606647,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.961911516,190262.8076,195,84.92532753,93.4435075,1,50.19417006,451.6225447,Y,P,1,P,CA,156,9.346967239,FRM,376.072252,1,N,1
0.189561456,C,WELLS FARGO BANK,7.289392104,94527.85269,195,86.82203233,90.26529866,1,44.33947684,499.9291392,Y,P,1,P,HI,549,6.529920927,FRM,437.119014,1,N,1
0.404466757,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.643046462,153797.3318,195,85.31228661,114.3158049,1,44.40880505,393.347658,N,P,2,P,ND,627,4.913380211,FRM,315.9012245,1,N,1
0.936217865,R,WELLS FARGO BANK,5.592907655,76977.57221,195,88.33392758,112.583746,1,49.97674955,449.0185343,Y,P,2,P,IA,747,7.666581376,FRM,357.9095089,1,N,1
0.865059664,R,WELLS FARGO BANK,5.123086466,261468.5831,195,84.61714715,103.3981214,1,58.96324578,475.3031936,N,P,2,P,IL,116,2.465878233,FRM,365.6557148,1,N,1
0.976542282,R,WELLS FARGO BANK,5.713868793,101038.9227,195,82.57648849,99.26971422,1,58.256049,301.9208841,Y,P,2,P,AZ,504,8.545196207,FRM,480.8755907,1,N,1
0.457683844,C,DITECH FINANCIAL LLC,7.850093111,73109.58495,195,87.36489313,96.36092928,1,44.86668857,484.8223952,N,P,1,P,ID,207,8.542170477,FRM,374.7604217,1,N,1
0.561470763,R,FRANKLIN AMERICAN MORTGAGE COMPANY,7.875413808,164576.5623,195,83.24611837,107.9897755,1,58.33170315,498.3664814,N,P,1,P,ID,204,4.951583963,FRM,481.3086266,1,N,1
0.954156456,R,STONEGATE MORTGAGE CORPORATION,6.124617167,198293.9567,195,84.64532227,107.2516903,1,61.12005899,498.4434376,N,P,1,P,MN,337,6.071551603,FRM,385.6666821,1,N,1
0.497249137,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.866556447,145437.8173,195,85.88381148,85.50824818,1,58.9644739,416.3413849,Y,P,2,P,KS,342,2.055822392,FRM,334.1108516,1,N,1
0.250436856,R,WELLS FARGO BANK,7.201852334,228307.1324,195,85.18070355,88.47147026,1,53.52694648,368.5656669,N,C,1,P,GU,425,3.618591808,FRM,405.0234171,1,N,1
0.928958769,R,WELLS FARGO BANK,7.21741017,178086.6648,195,84.8526283,111.0902145,1,46.88056238,489.5600714,N,P,2,P,IN,371,6.839958039,FRM,307.5561182,1,N,1
0.629316381,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.718283839,129913.0316,195,82.15402012,89.41202499,1,43.25210624,341.5125657,Y,P,3,P,RI,688,4.6971678,FRM,454.7667422,1,Y,1
0.001848085,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.309792022,227528.5318,195,86.81997902,104.8520273,1,56.84136844,450.287855,N,C,1,P,FL,180,7.80782734,FRM,491.9241007,1,N,1
0.325046316,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.614620504,21172.10428,195,82.20630609,86.86795818,1,55.43691125,403.8970595,N,P,1,P,OR,748,1.060070689,FRM,420.7351313,1,Y,1
0.43596289,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.244391014,2993.82461,195,81.26800635,90.42192662,1,55.39905278,426.8009972,N,P,3,P,NC,72,7.21074605,FRM,383.6471304,1,N,1
0.052991206,R,WELLS FARGO BANK,5.498208266,267339.3918,195,82.34519859,104.0487577,1,52.26931921,438.2939818,N,P,2,P,OR,465,2.419318188,FRM,483.0989187,1,Y,1
0.205297665,C,WELLS FARGO BANK,5.51280224,290805.2513,195,81.08816852,88.06842003,1,61.72452734,343.7111173,Y,P,1,P,AZ,430,1.308717665,FRM,487.8517202,1,N,1
0.522908375,C,WELLS FARGO BANK,5.071937477,206574.1542,195,85.62162763,102.8366276,1,48.441828,386.6477535,Y,P,2,P,AZ,463,2.797635006,FRM,408.0045693,1,N,1
0.558912707,C,"FLAGSTAR BANK, FSB",7.489931636,218776.8614,195,80.77584746,89.54211427,1,44.45280021,323.7891782,Y,P,1,P,ND,521,9.398891299,FRM,424.3409611,1,Y,1
0.929932365,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.89924832,141513.1241,195,81.08474934,85.04515779,1,43.00172755,386.2199401,Y,P,1,P,ND,216,5.675005821,FRM,413.1001577,1,N,1
0.794214679,R,WELLS FARGO BANK,5.012513984,63818.37684,195,81.81269809,97.93529763,1,50.80054037,377.0373839,N,P,2,P,GU,697,3.542139343,FRM,303.0345613,1,Y,1
0.344801082,C,WELLS FARGO BANK,5.817967247,88508.39416,195,81.66164039,102.3408217,1,55.08377372,346.3290097,Y,C,1,P,KS,688,4.422818842,FRM,384.9202318,1,N,1
0.096618399,R,FRANKLIN AMERICAN MORTGAGE COMPANY,7.675203322,26121.92734,195,83.93316331,111.5943131,1,56.43175639,479.9418866,Y,P,1,P,IL,630,8.454818318,FRM,333.5265623,1,N,1
0.951830792,R,DITECH FINANCIAL LLC,7.614825175,43017.96546,195,81.6042537,110.1111859,1,43.22589732,358.1127162,N,P,1,P,IL,735,7.969258038,FRM,366.2534833,1,N,1
0.51493827,C,WELLS FARGO BANK,6.710842296,173106.5322,195,83.31025124,98.53173193,1,45.80505249,499.8577646,Y,P,1,P,ND,115,5.378850269,FRM,376.5391962,1,N,1
0.269574617,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.511834139,118677.118,195,84.40450224,96.67878199,1,48.65055468,386.0359932,Y,P,3,P,KS,766,9.475658028,FRM,412.1406141,1,N,1
0.550968263,C,"FLAGSTAR BANK, FSB",7.958414988,86951.1662,195,83.40727857,95.23177711,1,46.38214247,349.1203495,Y,P,3,P,IL,82,5.823619656,FRM,309.07714,1,N,1
0.651280155,R,WELLS FARGO BANK,7.633858663,133536.6615,195,81.86645985,106.8299213,1,52.99472628,459.3915694,Y,P,2,P,ND,130,5.33051512,FRM,400.680531,1,N,1
0.491237261,R,FRANKLIN AMERICAN MORTGAGE COMPANY,7.693692355,95416.01546,195,86.90198973,119.2841972,1,56.8947083,328.2081496,N,P,4,P,OK,57,2.744376163,FRM,408.3592808,1,N,1
0.834664958,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.118634619,134574.3684,195,85.70866712,86.21909211,1,63.3169593,367.3305853,N,P,3,P,MT,397,4.222917832,FRM,381.4209581,1,Y,1
0.483490354,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.804925417,101823.7391,195,82.21656825,109.4542838,1,47.25567406,412.1406141,Y,P,2,P,MD,112,8.721610607,FRM,413.4796449,1,N,1
0.363554536,R,WELLS FARGO BANK,7.806808835,97663.06065,195,84.30207871,91.20338082,1,55.62300463,456.7453993,N,P,1,P,GU,143,6.28885209,FRM,379.6392898,1,N,1
0.392918328,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.411154113,246880.7712,195,87.57389251,115.9327253,1,50.30508763,405.0073002,Y,P,1,P,CA,107,8.885937477,FRM,389.1340097,1,N,1
0.123836196,C,WELLS FARGO BANK,7.200396014,213204.0097,195,88.08715356,109.2703183,1,47.70390027,452.0464274,Y,P,1,P,ME,484,6.303236868,FRM,362.1162747,1,N,1
0.691524236,R,WELLS FARGO BANK,7.268848962,188388.1038,195,85.55163354,91.75557622,1,62.14249212,323.8965032,N,P,2,P,AR,353,7.211773518,FRM,331.486304,1,N,1
0.279327286,C,"FLAGSTAR BANK, FSB",5.365126943,3945.538529,195,83.7797461,86.42100704,1,60.280284,460.2061599,N,P,3,P,CO,286,5.190289653,FRM,362.9875192,1,N,1
0.940263485,C,"FLAGSTAR BANK, FSB",6.179303413,282139.5216,195,81.41581181,98.70426078,1,63.57508721,340.6466868,N,P,2,P,FL,664,7.69547817,FRM,368.8396637,1,N,1
0.02555905,C,WELLS FARGO BANK,6.06695971,116125.2203,195,80.73072726,111.4449522,1,53.41488657,416.843559,N,C,1,P,CA,310,2.550293153,FRM,352.6012129,1,N,1
0.612926766,R,WELLS FARGO BANK,6.184120287,160651.7372,195,82.69551703,88.53423933,1,63.11893909,362.0887824,N,C,2,P,MD,612,8.284831918,FRM,375.7379978,1,N,1
0.534936655,C,WELLS FARGO BANK,7.263209055,81410.69249,195,81.42140821,110.2092501,1,62.31426874,342.2727096,N,P,1,P,NH,197,4.045969438,FRM,431.8247121,1,N,1
0.700283427,C,WELLS FARGO BANK,6.51291869,73022.57931,195,85.11298822,102.5979458,1,45.14759006,472.1548282,N,P,1,P,MI,673,9.695253032,FRM,409.6679992,1,N,1
0.053302994,C,WELLS FARGO BANK,7.72413707,139905.384,195,87.12364035,108.895275,1,56.68040794,492.3981131,N,P,1,P,GU,441,8.535408061,FRM,473.3710403,1,N,1
0.416486473,C,DITECH FINANCIAL LLC,7.378020609,169295.0798,195,83.46422731,90.23691535,1,61.27886942,440.9298974,Y,P,2,P,KY,523,1.031393491,FRM,306.5883825,1,N,1
0.116147605,C,WELLS FARGO BANK,5.096541589,255384.9515,195,82.1919571,86.35632599,1,43.44623569,481.8878125,Y,P,2,P,DC,96,3.091769352,FRM,327.6753691,1,N,1
0.206879696,R,WELLS FARGO BANK,7.507534186,85839.36709,195,87.41314031,116.1010669,1,49.9744293,405.9675487,Y,C,3,P,MN,520,3.130056085,FRM,479.0536785,1,N,1
0.12176975,R,WELLS FARGO BANK,6.624980877,8193.785478,195,80.93160518,111.229169,1,54.02602641,425.2823785,N,P,1,P,CA,209,3.774598846,FRM,418.9689673,1,N,1
0.676037492,R,WELLS FARGO BANK,7.373522435,292528.0208,195,87.72290964,114.3894288,1,57.67550405,439.167372,N,C,3,P,TN,518,3.881246538,FRM,354.5510893,1,N,1
0.249031832,C,STONEGATE MORTGAGE CORPORATION,6.737442762,59214.33659,195,81.36186004,111.0083305,1,45.75437933,397.7505117,N,P,1,P,CA,691,4.896837031,FRM,483.9322547,1,N,1
0.451412655,C,WELLS FARGO BANK,5.344903604,67131.70089,195,87.26939231,115.5102147,1,44.87019057,415.5623593,Y,C,1,P,ID,524,6.819449147,FRM,306.3611448,1,N,1
0.72602492,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.251896658,274632.8695,195,84.43873728,116.9888272,1,58.14824433,368.3328561,N,P,1,P,WY,504,7.617294002,FRM,417.4057725,1,N,1
0.073348548,R,WELLS FARGO BANK,7.92708608,9472.403049,195,80.93058563,88.79287331,1,59.8518961,346.1720146,Y,P,1,P,MN,106,1.822382818,FRM,419.5465537,1,N,1
0.829256329,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.302295402,273795.297,195,84.57632703,107.9882196,1,62.82723856,336.1801289,N,P,2,P,SD,292,9.776119088,FRM,456.9689982,1,N,1
0.653178351,C,WELLS FARGO BANK,5.916932447,281431.0327,195,80.08021278,104.396196,1,55.6316082,358.348034,N,P,1,P,DC,337,7.382835981,FRM,318.2211783,1,N,1
0.976925256,R,WELLS FARGO BANK,7.477073907,217016.2329,195,85.7238136,100.490345,1,58.28402863,360.6216445,N,P,1,P,MT,549,8.984930835,FRM,413.1814188,1,N,1
0.071980356,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.96789332,124131.9115,195,85.41144308,102.0414047,1,60.16270818,466.5080341,Y,C,2,P,PR,626,3.156017026,FRM,330.3225773,1,N,1
0.657179359,C,STONEGATE MORTGAGE CORPORATION,5.557394123,87604.68499,195,81.08956915,97.9518612,1,49.02205015,332.8483243,Y,P,3,P,VA,593,3.968716,FRM,355.4118529,1,N,1
0.39117804,R,STONEGATE MORTGAGE CORPORATION,5.300243298,139906.7171,195,83.52168414,108.7690775,1,57.28404984,359.4975341,Y,P,3,P,NE,224,3.101046148,FRM,331.5941826,1,N,1
0.217508112,C,WELLS FARGO BANK,6.23027398,174371.7431,195,83.93970266,97.20777775,1,51.10016247,307.5561182,Y,P,2,P,GU,717,1.221004042,FRM,496.3657036,1,N,1
0.750240582,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.424695786,107237.5135,195,83.62908066,96.04049511,1,57.60498175,451.6612683,Y,P,3,P,MI,727,6.620165462,FRM,397.7505117,1,N,1
0.486024833,R,WELLS FARGO BANK,6.80140549,219905.0778,195,88.16820441,91.51357316,1,54.65546103,495.9120747,Y,P,2,P,MI,207,1.511296739,FRM,476.8889462,1,N,1
0.776833618,C,WELLS FARGO BANK,7.087446393,203085.9243,195,80.46527507,91.78619195,1,57.28538213,366.2534833,N,P,1,P,HI,668,9.221001471,FRM,451.6225447,1,N,1
0.562333672,C,DITECH FINANCIAL LLC,7.866294497,120959.9006,195,87.11538496,117.8993016,1,52.52664602,304.13715,N,C,1,P,OR,547,6.572909572,FRM,383.2645317,1,N,1
0.393517066,R,DITECH FINANCIAL LLC,5.095751404,14939.09635,195,81.0931383,99.74895376,1,54.9399812,334.5306187,Y,P,4,P,NH,215,2.057632645,FRM,333.6386892,1,N,1
0.584150581,R,FRANKLIN AMERICAN MORTGAGE COMPANY,7.538806062,129172.9414,195,82.64478638,99.80207175,1,51.93525169,489.5275725,N,C,2,P,NC,512,8.509045552,FRM,455.869671,1,N,1
0.775324875,R,WELLS FARGO BANK,5.557507954,189329.8171,195,87.62165338,87.80734573,1,48.30662721,414.2502479,Y,P,2,P,AZ,755,5.373245169,FRM,415.2134337,1,N,1
0.5305671,C,"FLAGSTAR BANK, FSB",6.058807552,216917.9569,195,87.36038116,89.14104037,1,61.29316002,475.1519189,N,C,3,P,ND,609,8.449740114,FRM,479.2412202,1,N,1
0.855784678,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.283224975,151154.6324,195,87.22379804,95.2058918,1,55.03409752,405.9595775,Y,C,1,P,IA,605,4.807905273,FRM,309.4989,1,N,1
0.317507218,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.502035537,188065.3989,195,87.45589356,113.0515937,1,53.45924788,488.9258965,N,P,1,P,NM,227,7.293622925,FRM,491.1218104,1,N,1
0.932411696,C,STONEGATE MORTGAGE CORPORATION,6.193658465,122552.6504,195,83.41860897,94.11532391,1,56.49001405,398.0174438,Y,P,2,P,MN,395,5.495769695,FRM,439.0501173,1,N,1
0.708585844,C,FRANKLIN AMERICAN MORTGAGE COMPANY,6.35017113,251874.7618,195,82.09572914,95.39322062,1,60.95803392,341.8955482,N,P,1,P,GU,375,2.392434271,FRM,375.7292442,1,N,1
0.095320729,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.847118235,8590.387071,195,88.1631802,108.2410536,1,57.75357159,386.3400015,Y,P,2,P,IN,749,9.868614923,FRM,432.702679,1,N,1
0.731893249,R,FRANKLIN AMERICAN MORTGAGE COMPANY,7.989195526,113598.2187,195,81.43676178,110.0130209,1,58.91521621,432.7000292,Y,P,1,P,NH,325,6.006614482,FRM,415.843507,1,N,1
0.63176618,C,"FLAGSTAR BANK, FSB",7.490213302,283753.1158,195,84.13843711,92.89270403,1,54.68597914,460.7682006,Y,P,1,P,ID,457,8.715265457,FRM,333.6682364,1,N,1
0.852653748,C,WELLS FARGO BANK,6.158022665,55461.37498,195,88.18275329,116.0492483,1,57.18040409,480.2785441,Y,P,4,P,NV,36,3.557472431,FRM,301.4856756,1,N,1
0.994098425,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.045322614,163438.3988,195,87.89555735,87.85020629,1,49.26836071,429.5229272,N,P,2,P,MN,484,4.401188761,FRM,359.0072261,1,N,1
0.834534541,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.1238053,224408.5371,195,81.4035934,113.4648173,1,45.60773185,420.9399476,Y,P,4,P,DE,270,6.815345782,FRM,455.0758895,1,N,1
0.939675048,C,STONEGATE MORTGAGE CORPORATION,7.227571336,1331.891785,195,87.63492459,109.967364,1,44.28331336,404.0121918,Y,P,1,P,ND,406,7.530381927,FRM,317.6698554,1,N,1
0.021328787,C,WELLS FARGO BANK,5.688355207,21293.56464,195,83.61491122,119.1832466,1,54.91367339,312.2767368,Y,P,1,P,RI,373,7.191266027,FRM,393.7702454,1,N,1
0.258149773,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.30809174,273983.2263,195,81.22530133,93.14620554,1,55.15582487,386.0721983,N,C,1,P,NY,529,9.618267369,FRM,411.7245231,1,N,1
0.981328457,R,WELLS FARGO BANK,5.880028787,74950.30354,195,87.35220027,94.81563183,1,47.06149861,313.625862,Y,C,1,P,KY,527,7.472012304,FRM,481.8404858,1,N,1
0.190874881,C,STONEGATE MORTGAGE CORPORATION,7.023539249,45278.20781,195,87.41117469,110.8535881,1,53.39209134,421.9645148,N,P,1,P,ND,711,6.302189786,FRM,338.1825876,1,N,1
0.159509624,R,"FLAGSTAR BANK, FSB",5.924598748,156769.7018,195,80.38993393,93.1128345,1,62.86329312,407.5543564,N,P,1,P,AZ,180,8.595681459,FRM,306.2981998,1,N,1
0.463571396,C,WELLS FARGO BANK,5.658087109,174602.0264,195,84.14916745,115.947392,1,60.5507726,493.0219199,N,P,4,P,DC,239,8.732413854,FRM,383.0083089,1,N,1
0.986884371,C,FRANKLIN AMERICAN MORTGAGE COMPANY,6.628468462,40522.34014,195,88.10945231,100.4282654,1,60.53692439,375.7379978,N,P,2,P,DC,188,4.849943097,FRM,391.4371281,1,N,1
0.869933828,C,FRANKLIN AMERICAN MORTGAGE COMPANY,6.569015596,165365.4448,195,80.65692295,90.91972732,1,48.29545747,327.4559372,Y,P,2,P,NJ,563,4.072209066,FRM,492.6709684,1,N,1
0.313994146,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.100852533,265809.6093,195,87.85247184,90.32389847,1,49.44072658,344.5471654,Y,P,1,P,VI,86,9.201772478,FRM,357.8670549,1,N,1
0.523011742,C,WELLS FARGO BANK,7.409027538,178081.5113,195,80.77378218,97.91238615,1,47.35979591,418.8575728,N,P,1,P,KY,71,6.960784108,FRM,328.631227,1,N,1
0.689140409,R,FRANKLIN AMERICAN MORTGAGE COMPANY,7.051085548,79164.67927,195,86.62271952,90.80954599,1,55.76003992,391.109692,Y,C,1,P,CA,165,5.505256573,FRM,450.5285101,1,N,1
0.856063579,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.301407018,4569.630413,195,86.55481379,115.4399174,1,47.84179029,400.3904505,Y,P,2,P,ND,219,1.71195217,FRM,374.7918611,1,N,1
0.771609212,C,DITECH FINANCIAL LLC,6.365031699,277071.527,195,87.64278961,87.94980398,1,50.68163174,358.974752,N,P,3,P,TX,621,2.742835651,FRM,390.7653144,1,N,1
0.368550489,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.237986264,221846.9048,195,81.7421003,106.5040063,1,49.95430381,411.0474032,N,P,2,P,CA,654,6.995858136,FRM,457.3332857,1,N,1
0.9688625,C,STONEGATE MORTGAGE CORPORATION,7.620329517,190088.9154,195,86.38153497,85.08655298,1,56.66794243,349.7679935,N,C,4,P,KY,665,6.873099726,FRM,368.3541928,1,N,1
0.467893466,R,WELLS FARGO BANK,7.457329866,134617.9071,195,84.86121207,92.97581765,1,56.26365121,413.4796449,Y,P,2,P,MA,391,3.927522124,FRM,317.1316546,1,N,1
0.944377064,R,WELLS FARGO BANK,5.701470702,173710.6291,195,87.51057155,118.3388948,1,53.2568199,455.0758895,Y,C,1,P,MN,639,7.172958745,FRM,321.5634034,1,N,1
0.186472311,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.435181585,104732.3068,195,82.76680981,92.73006298,1,56.02506284,429.5680825,Y,C,3,P,AR,255,2.518800503,FRM,472.1901955,1,N,1
0.754056721,C,STONEGATE MORTGAGE CORPORATION,5.525567777,229446.6371,195,83.99649567,95.57034558,1,62.07257868,334.4169155,Y,P,1,P,GU,402,4.348755191,FRM,399.8265642,1,N,1
0.441702757,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.41242949,31110.37782,195,88.45674876,109.5676432,1,62.70668179,376.5391962,Y,P,2,P,MO,130,2.149989874,FRM,329.8439907,1,N,1
0.43236289,C,STONEGATE MORTGAGE CORPORATION,6.832705672,2582.932875,195,85.08414723,103.9768177,1,48.01617611,329.3104582,Y,P,2,P,PR,641,1.928396011,FRM,340.8130423,1,N,1
0.316773051,R,WELLS FARGO BANK,6.069518045,190801.8376,195,81.71522085,118.3417138,1,59.68871084,352.2185521,N,P,3,P,NH,467,2.948217074,FRM,484.6258645,1,N,1
0.428837156,C,WELLS FARGO BANK,5.278629249,109293.4313,195,82.45537375,86.57230697,1,52.98288589,455.869671,N,C,2,P,DC,656,7.659933187,FRM,324.2334728,1,N,1
0.838975874,C,WELLS FARGO BANK,7.17219038,587.6949642,195,82.36727725,117.4932149,1,62.93572031,463.6616026,Y,P,3,P,ME,365,1.097328588,FRM,444.6698352,1,N,1
0.674397611,C,WELLS FARGO BANK,5.580137175,14751.37101,195,81.22516786,92.37620075,1,57.57269279,300.3214657,Y,P,1,P,MS,547,9.642506058,FRM,470.8272149,1,N,1
0.936110443,C,WELLS FARGO BANK,6.849763877,277450.7325,195,82.60632026,96.50107045,1,51.24824668,329.8439907,N,C,1,P,MT,307,9.045170664,FRM,324.3206674,1,N,1
